component,field,target_class,ngh_class,source_asset,source_path,target_path,source_sha256,target_sha256_before,status_before,status_after,target_sha256_after
HabboCatalogCom,manifest,HabboCatalogCom_manifest,class_276,468_class_276.bin,C:\habbo\client\habbo-client-ngh\binaryData\468_class_276.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_manifest.bin,60c579e4994787bb8638cc90e7475f66de321fc4f7bdd5f790d5eb07eecfd77c,bd229759298ca08b1a4f9d07f8ca7ecae8bb4eb794df81a812f46e6ca2eafccf,different,copied,60c579e4994787bb8638cc90e7475f66de321fc4f7bdd5f790d5eb07eecfd77c
HabboCatalogCom,bot_thumb_bg,HabboCatalogCom_bot_thumb_bg,class_248,2381_class_248.png,C:\habbo\client\habbo-client-ngh\images\2381_class_248.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_bot_thumb_bg.png,ce1cc4de85548375be1704b158eaa69f8e1775e8c54d0b70835bf93eee83709a,59ded0dcffb404e5e032d04312850e3a3424ba32c5bff237a16dd714577ed595,different,copied,ce1cc4de85548375be1704b158eaa69f8e1775e8c54d0b70835bf93eee83709a
HabboCatalogCom,bot_thumb_bg_selected,HabboCatalogCom_bot_thumb_bg_selected,class_369,410_class_369.png,C:\habbo\client\habbo-client-ngh\images\410_class_369.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_bot_thumb_bg_selected.png,4a998f294b2dd7b69c308a222c79d5dc7d93b4878f84ea869c402dbcdc7d4250,8264f4408e8e20733d0d6d327c314cbed59a7adb95e07c9881b412b624f22e4c,different,copied,4a998f294b2dd7b69c308a222c79d5dc7d93b4878f84ea869c402dbcdc7d4250
HabboCatalogCom,ctlg_clr_27x22_1,HabboCatalogCom_ctlg_clr_27x22_1,HabboCatalogCom_ctlg_clr_27x22_1,1508.png,C:\habbo\client\habbo-client-ngh\images\1508.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_clr_27x22_1.png,b989cb7556cd631bfaa0b03f7ba62bb9e9540427c4e3698e94bcc9212c3af6dc,2621ce87ce08e62a515092708bf8b19434ee566c333f9f25aae55982d233784b,different,copied,b989cb7556cd631bfaa0b03f7ba62bb9e9540427c4e3698e94bcc9212c3af6dc
HabboCatalogCom,ctlg_clr_27x22_2,HabboCatalogCom_ctlg_clr_27x22_2,HabboCatalogCom_ctlg_clr_27x22_2,860.png,C:\habbo\client\habbo-client-ngh\images\860.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_clr_27x22_2.png,45c03eaf3c95aa73d3d09e4bd7eb7c87d9f3206b146c3687a75c3686d6edf4bb,7c45ccedcac5490d8f903aed43aa23ff9f1132d8401d9da4593abfcd540e5c69,different,copied,45c03eaf3c95aa73d3d09e4bd7eb7c87d9f3206b146c3687a75c3686d6edf4bb
HabboCatalogCom,ctlg_clr_27x22_3,HabboCatalogCom_ctlg_clr_27x22_3,HabboCatalogCom_ctlg_clr_27x22_3,1560.png,C:\habbo\client\habbo-client-ngh\images\1560.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_clr_27x22_3.png,14d0e3a1c6bd06d464b4af4f3fdd2f0cfec0bb3044fb32b55bc48f09d4d1ae37,97e8380d61980e28ed2a633dc071f2b96a549494b833552069f5cf9cd52d17e5,different,copied,14d0e3a1c6bd06d464b4af4f3fdd2f0cfec0bb3044fb32b55bc48f09d4d1ae37
HabboCatalogCom,ctlg_clr_40x32_1,HabboCatalogCom_ctlg_clr_40x32_1,HabboCatalogCom_ctlg_clr_40x32_1,1995_HabboCatalogCom_ctlg_clr_40x32_1.png,C:\habbo\client\habbo-client-ngh\images\1995_HabboCatalogCom_ctlg_clr_40x32_1.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_clr_40x32_1.png,ace419d0a201ba9c5cea0dd644d0994c28214639de6d75ae07a4bb554fb49469,c54686c70ba7a28519af4c70cfe5f12ba9e03c79b01062917747396aebee8df3,different,copied,ace419d0a201ba9c5cea0dd644d0994c28214639de6d75ae07a4bb554fb49469
HabboCatalogCom,ctlg_clr_40x32_2,HabboCatalogCom_ctlg_clr_40x32_2,HabboCatalogCom_ctlg_clr_40x32_2,1996_HabboCatalogCom_ctlg_clr_40x32_2.png,C:\habbo\client\habbo-client-ngh\images\1996_HabboCatalogCom_ctlg_clr_40x32_2.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_clr_40x32_2.png,282540de82f9441cd6ce38f58a79c15cabf13d8a0ad05127d395adb0af320b81,88987669c95a8ea4e18865626c0de4a17a23376757bfb9ecedfa2ab9ece53a1e,different,copied,282540de82f9441cd6ce38f58a79c15cabf13d8a0ad05127d395adb0af320b81
HabboCatalogCom,ctlg_clr_40x32_3,HabboCatalogCom_ctlg_clr_40x32_3,HabboCatalogCom_ctlg_clr_40x32_3,1998_HabboCatalogCom_ctlg_clr_40x32_3.png,C:\habbo\client\habbo-client-ngh\images\1998_HabboCatalogCom_ctlg_clr_40x32_3.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_clr_40x32_3.png,041214dc56667c12ec31c73c22046260f16c2002e62a4fd8a527f4e05634fdab,ac5ab332fff86d58533db6817cd3823885a33cfe1a0fa5010555dbced783f5af,different,copied,041214dc56667c12ec31c73c22046260f16c2002e62a4fd8a527f4e05634fdab
HabboCatalogCom,ctlg_arrow_down,HabboCatalogCom_ctlg_arrow_down,class_317,1717_class_317.png,C:\habbo\client\habbo-client-ngh\images\1717_class_317.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_arrow_down.png,bf3617834d0a8c6d4aa47b38c989b93ba1f845183d003c0c7471f7a8cb36ef2b,3c8e562630da980945055f1e9860ecd18ab085829ced1e71047f55ad83fee009,different,copied,bf3617834d0a8c6d4aa47b38c989b93ba1f845183d003c0c7471f7a8cb36ef2b
HabboCatalogCom,ctlg_arrow_next,HabboCatalogCom_ctlg_arrow_next,class_268,2036_class_268.png,C:\habbo\client\habbo-client-ngh\images\2036_class_268.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_arrow_next.png,9308c962862a73bbba7465e7ebd60f96f38bd4d5d10de9eedef2bb3f5e83db1f,129ad99735863633ca289de6ee7aa09e2c55059b77b9606d7c7510734d388a76,different,copied,9308c962862a73bbba7465e7ebd60f96f38bd4d5d10de9eedef2bb3f5e83db1f
HabboCatalogCom,ctlg_arrow_prev,HabboCatalogCom_ctlg_arrow_prev,class_241,437_class_241.png,C:\habbo\client\habbo-client-ngh\images\437_class_241.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_arrow_prev.png,161854bc40b4a376c6249b16048e2eefdffa37da829d4947773afb9f42184bc7,0d6e1bdde604fe23ae6ef51cc610f09a0c3fbf91ac7a6e6c561c2c36879899d0,different,copied,161854bc40b4a376c6249b16048e2eefdffa37da829d4947773afb9f42184bc7
HabboCatalogCom,ctlg_arrow_right,HabboCatalogCom_ctlg_arrow_right,class_370,2110_class_370.png,C:\habbo\client\habbo-client-ngh\images\2110_class_370.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_arrow_right.png,b59ebd90d50cc190556bde45f2a3f972ab235032ae28025b980c829a537e6b50,dd395ade89a32f618289ac812d4c45d93b068471a4629871bbcf68c2111e3f9d,different,copied,b59ebd90d50cc190556bde45f2a3f972ab235032ae28025b980c829a537e6b50
HabboCatalogCom,ctlg_dyndeal_background,HabboCatalogCom_ctlg_dyndeal_background,class_264,774_class_264.png,C:\habbo\client\habbo-client-ngh\images\774_class_264.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_dyndeal_background.png,9f7fc906914d52b6485836cdcbdbd27961425a9733c2d230d032c7d157401f59,253d7a15bdc833c43650b0d3237f931c52ff629773043c096cc66dd69b27dbe6,different,copied,9f7fc906914d52b6485836cdcbdbd27961425a9733c2d230d032c7d157401f59
HabboCatalogCom,ctlg_icon_deal_hc,HabboCatalogCom_ctlg_icon_deal_hc,class_386,421_class_386.png,C:\habbo\client\habbo-client-ngh\images\421_class_386.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_icon_deal_hc.png,110122bd8bbeb62a6fbe1bf4aad9d7a47d1facdc018c26781b27a53b8eb25e86,7a28c1fc4cebeac984c78f39e9585a1ea0ae83f3aeb98a26f22e0e7d96f9070c,different,copied,110122bd8bbeb62a6fbe1bf4aad9d7a47d1facdc018c26781b27a53b8eb25e86
HabboCatalogCom,ctlg_pic_deal_icon_narrow,HabboCatalogCom_ctlg_pic_deal_icon_narrow,class_300,324_class_300.png,C:\habbo\client\habbo-client-ngh\images\324_class_300.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_pic_deal_icon_narrow.png,92d4b39740c127819294bfeaf58e2997069fa032428cd7ff7f30548eb0a1f2fd,eff01da73259bc4f8c8080288ecb5aaf22ff4989b03d5ba075c14bef56c123ad,different,copied,92d4b39740c127819294bfeaf58e2997069fa032428cd7ff7f30548eb0a1f2fd
HabboCatalogCom,events_confirm_purchase,HabboCatalogCom_events_confirm_purchase,class_237,2378_class_237.png,C:\habbo\client\habbo-client-ngh\images\2378_class_237.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_events_confirm_purchase.png,1eafb7c8e909478815fd8e8080a6a3f9376da974615c2a57624fc3d9c3365d5d,6c8be12d4ca1e7eb21704469d5ef781376e0b843946946a11efabf9e94df710f,different,copied,1eafb7c8e909478815fd8e8080a6a3f9376da974615c2a57624fc3d9c3365d5d
HabboCatalogCom,ctlg_recycler_slot_bg,HabboCatalogCom_ctlg_recycler_slot_bg,class_246,615_class_246.png,C:\habbo\client\habbo-client-ngh\images\615_class_246.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_ctlg_recycler_slot_bg.png,3b976462844b400b8d87d7e73a99b3b2cb5a036e09e74e0bf4d50c5bae51bce7,f3b74d861e0f332d2c46c50a0ca585aa1ea92652054b84077ac55ebc5c586c85,different,copied,3b976462844b400b8d87d7e73a99b3b2cb5a036e09e74e0bf4d50c5bae51bce7
HabboCatalogCom,purse_club_small,HabboCatalogCom_purse_club_small,class_347,384_class_347.png,C:\habbo\client\habbo-client-ngh\images\384_class_347.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_purse_club_small.png,0eb40ee4deca32562ce067782d6b5aa94853e582fc947f771143c9ecaa53a588,3aee44bd6a2ed4740e171dce1f5cf859d09e7b1d486b756bab8b99887057a02c,different,copied,0eb40ee4deca32562ce067782d6b5aa94853e582fc947f771143c9ecaa53a588
HabboCatalogCom,purse_coins_small,HabboCatalogCom_purse_coins_small,class_271,782_class_271.png,C:\habbo\client\habbo-client-ngh\images\782_class_271.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_purse_coins_small.png,9f71d36e25c119a69c8029b84e2819040aa9872a8028b03209e0c0dc530a09a4,fbab8ccfc9eccb0801b94ed318f14a1616f870815a5c869b20b5914e26cbb67d,different,copied,9f71d36e25c119a69c8029b84e2819040aa9872a8028b03209e0c0dc530a09a4
HabboCatalogCom,purse_pixels_small,HabboCatalogCom_purse_pixels_small,class_326,543_class_326.png,C:\habbo\client\habbo-client-ngh\images\543_class_326.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_purse_pixels_small.png,6dcce2394b14671ee5d25686f790a5a15ee00c02b9e611341c0bedf58ea18d58,18803d48f0bb01becbb0b38dfc212d2a8528db9b0e69dec26622af871ec87bed,different,copied,6dcce2394b14671ee5d25686f790a5a15ee00c02b9e611341c0bedf58ea18d58
HabboCatalogCom,testarrow_down,HabboCatalogCom_testarrow_down,class_337,2452_class_337.png,C:\habbo\client\habbo-client-ngh\images\2452_class_337.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_testarrow_down.png,a81a0e65c23c75bac5fdb1319b71494e16983470a224bbe303f4635502928983,ef3ce6032114ffa8f8ce02fbc965fc202ae680c17f7e6b88ef1aa5568f4a958c,different,copied,a81a0e65c23c75bac5fdb1319b71494e16983470a224bbe303f4635502928983
HabboCatalogCom,testarrow_right,HabboCatalogCom_testarrow_right,class_280,474_class_280.png,C:\habbo\client\habbo-client-ngh\images\474_class_280.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_testarrow_right.png,65e59761571d8651d8bfd943f61c27e0576e0a823d29780a99a6989f9936ec0a,5094f1f9b3905b9ec3dec48cd1f4b99dd8201d01266cc34debfc4d46c8faf4c1,different,copied,65e59761571d8651d8bfd943f61c27e0576e0a823d29780a99a6989f9936ec0a
HabboCatalogCom,vip_icon_medium,HabboCatalogCom_vip_icon_medium,class_381,1643_class_381.png,C:\habbo\client\habbo-client-ngh\images\1643_class_381.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_vip_icon_medium.png,f0b8b3e3c6f6e3fa6a4932177610b2ce7d6f9b3948250e961a128b69b58b017e,5a00b8095c9717abb454bf08039cc16a09d357ceaaa48fc34dacc06f4c68229e,different,copied,f0b8b3e3c6f6e3fa6a4932177610b2ce7d6f9b3948250e961a128b69b58b017e
HabboCatalogCom,icon_credit_0,HabboCatalogCom_icon_credit_0,HabboCatalogCom_icon_credit_0,565.png,C:\habbo\client\habbo-client-ngh\images\565.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_credit_0.png,e51fc28ea81e27f9e3bd8fa960450c8f66095cd4405e48c34a1be1e3de8a9f25,d255ae28b69123135020cb2267618151ebe6900ee7d40fff33cf7e3cf2d0fd0d,different,copied,e51fc28ea81e27f9e3bd8fa960450c8f66095cd4405e48c34a1be1e3de8a9f25
HabboCatalogCom,icon_credit_1,HabboCatalogCom_icon_credit_1,HabboCatalogCom_icon_credit_1,1367.png,C:\habbo\client\habbo-client-ngh\images\1367.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_credit_1.png,bb08e489c7228ee5890f67cd846bc42cfc1db95d02651d0b7a3fd57572ae82cf,ccbc81489552a728f6eb38f5734b0f6a21d52f130096741f371aeb280376cb3d,different,copied,bb08e489c7228ee5890f67cd846bc42cfc1db95d02651d0b7a3fd57572ae82cf
HabboCatalogCom,icon_credit_2,HabboCatalogCom_icon_credit_2,HabboCatalogCom_icon_credit_2,1368.png,C:\habbo\client\habbo-client-ngh\images\1368.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_credit_2.png,ee12500f1305fd6dcd6efdb3927f489f9e63ed48b95d7efa3cdf647e7ec1a02f,10c223c8bac40a68df4f588c54d6cc6b6042e25e6b336b7af7347df65e9e195c,different,copied,ee12500f1305fd6dcd6efdb3927f489f9e63ed48b95d7efa3cdf647e7ec1a02f
HabboCatalogCom,icon_credit_3,HabboCatalogCom_icon_credit_3,HabboCatalogCom_icon_credit_3,1365.png,C:\habbo\client\habbo-client-ngh\images\1365.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_credit_3.png,603a8cc6807175ae08189a8260bfa49d9217c8e7b4e618941a26529b9e4ebaf9,abaeb1284cbb20bbd5ac9cbb8df9f6053bbb5fa316f035d9675a060d1d7bd7fd,different,copied,603a8cc6807175ae08189a8260bfa49d9217c8e7b4e618941a26529b9e4ebaf9
HabboCatalogCom,icon_credit_4,HabboCatalogCom_icon_credit_4,HabboCatalogCom_icon_credit_4,1366.png,C:\habbo\client\habbo-client-ngh\images\1366.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_credit_4.png,09349db149364cfd971a707a7cdf0254de5c62740667312f987b322f086da369,e59010e63186d6cdfe87dbac2ad36e829356d68a260428244b137c537cac168f,different,copied,09349db149364cfd971a707a7cdf0254de5c62740667312f987b322f086da369
HabboCatalogCom,icon_credit_5,HabboCatalogCom_icon_credit_5,HabboCatalogCom_icon_credit_5,1120.png,C:\habbo\client\habbo-client-ngh\images\1120.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_credit_5.png,a9aae752fc7ce60061904c27f1aa998ab73a676ee01cf9d1462b5c0a826e53c5,5e60f8234972a030d87af45d12b03fc0a0b7803800b6fb176765fc30808dd894,different,copied,a9aae752fc7ce60061904c27f1aa998ab73a676ee01cf9d1462b5c0a826e53c5
HabboCatalogCom,icon_credit_6,HabboCatalogCom_icon_credit_6,HabboCatalogCom_icon_credit_6,1364.png,C:\habbo\client\habbo-client-ngh\images\1364.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_credit_6.png,1f4d4d28c98f4f466074a47b048d8e720b385c5c5bd03c4533ee5a8f9d85c06c,6b51473d1ee4018f5a83716ac686812009d2dbd8de9b4d41e1787e8abbd663c4,different,copied,1f4d4d28c98f4f466074a47b048d8e720b385c5c5bd03c4533ee5a8f9d85c06c
HabboCatalogCom,icon_pixel_0,HabboCatalogCom_icon_pixel_0,class_297,323.png,C:\habbo\client\habbo-client-ngh\images\323.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_pixel_0.png,b5c6a910e5291ec6550b05ae23acf101509a49ee42ca3f61d2250d2e79101239,18563db8e457828efb7e693468058c8a6b49e4e57aab616c54a65f083708fcb5,different,copied,b5c6a910e5291ec6550b05ae23acf101509a49ee42ca3f61d2250d2e79101239
HabboCatalogCom,icon_shell_0,HabboCatalogCom_icon_shell_0,class_375,1990_class_375.png,C:\habbo\client\habbo-client-ngh\images\1990_class_375.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_shell_0.png,e6ac53535cdc8ab0ded64b4772442d436eb91171f38d10767449ec3c8aa665cb,440ee8ad6680f8334b1225294831e7ca120e2f92578154d017359775e3114802,different,copied,e6ac53535cdc8ab0ded64b4772442d436eb91171f38d10767449ec3c8aa665cb
HabboCatalogCom,icon_bg_img_2,HabboCatalogCom_icon_bg_img_2,class_275,1394_class_275.png,C:\habbo\client\habbo-client-ngh\images\1394_class_275.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_bg_img_2.png,aa8e13996e1ad651dce6725602b305920d1812f11fd496ae7ea009cc5117d883,c7e6d80516f03fa0090ae172ebcf6c33f57e8da03cdccb95d20b12333c97108f,different,copied,aa8e13996e1ad651dce6725602b305920d1812f11fd496ae7ea009cc5117d883
HabboCatalogCom,icon_bg_img,HabboCatalogCom_icon_bg_img,class_333,846_class_333.png,C:\habbo\client\habbo-client-ngh\images\846_class_333.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_bg_img.png,741627232d9313aacef423d0aa2a0a5ae478ffb6549657f4b525213a2328a151,eac5db10fb9ad5fcfdc0a5b1e4aeece58c0e461745e4e581cb8be09a3ebb0d52,different,copied,741627232d9313aacef423d0aa2a0a5ae478ffb6549657f4b525213a2328a151
HabboCatalogCom,icon_duck_vipwhite,HabboCatalogCom_icon_duck_vipwhite,class_238,2011_class_238.png,C:\habbo\client\habbo-client-ngh\images\2011_class_238.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_duck_vipwhite.png,a4789d41e6c4b5747026396f0860836c4a385cdd78535b7837849f9fcff3289b,c115ba95c64691fc03d58c1465ce9029e2020bddbeb9d53e09766ca06d874df1,different,copied,a4789d41e6c4b5747026396f0860836c4a385cdd78535b7837849f9fcff3289b
HabboCatalogCom,icon_hc,HabboCatalogCom_icon_hc,class_372,2227_class_372.png,C:\habbo\client\habbo-client-ngh\images\2227_class_372.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_icon_hc.png,9b328072d365030e5f3c5164056bd710662604f122a0b98e10812fc1b7895d2a,98749eaebe2f6fb0cf3ffb17ef23cd867e754874cbbac403fedbbaf35cebb57e,different,copied,9b328072d365030e5f3c5164056bd710662604f122a0b98e10812fc1b7895d2a
HabboCatalogCom,thumb_bg,HabboCatalogCom_thumb_bg,class_391,1160.png,C:\habbo\client\habbo-client-ngh\images\1160.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_thumb_bg.png,b4cce8c2d8fe10d9f0440602ba681c4df0b214e20cd8c49f6e3b1ebe9b287adc,6595d99eb3db5127b6e8b9343d107dea687a90771d241331dec17852dd456b95,different,copied,b4cce8c2d8fe10d9f0440602ba681c4df0b214e20cd8c49f6e3b1ebe9b287adc
HabboCatalogCom,thumb_bg_selected,HabboCatalogCom_thumb_bg_selected,class_257,1081.png,C:\habbo\client\habbo-client-ngh\images\1081.png,C:\habbo\client\habbo-client-clean\src\images\HabboCatalogCom_thumb_bg_selected.png,618ee3b44fec4d9a93ab15cc22d5e09f8259d029b2988501c223a944dfe62a93,a744180ea75252c723cbab8abb2e9153e512790c76176c920acd25230bdecd98,different,copied,618ee3b44fec4d9a93ab15cc22d5e09f8259d029b2988501c223a944dfe62a93
HabboCatalogCom,club_center_xml,HabboCatalogCom_club_center_xml,class_363,1198_class_363.bin,C:\habbo\client\habbo-client-ngh\binaryData\1198_class_363.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_center_xml.bin,7795c681d0908acde2eb8f981d9d8f2a08f06843768cb3ac870688957cdb1fce,71081b5f6cda0b54fddf92f87388f73aee38128f7f3ff47c40e7d10bdd751965,different,copied,7795c681d0908acde2eb8f981d9d8f2a08f06843768cb3ac870688957cdb1fce
HabboCatalogCom,club_center_special_info_xml,HabboCatalogCom_club_center_special_info_xml,class_254,766_class_254.bin,C:\habbo\client\habbo-client-ngh\binaryData\766_class_254.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_center_special_info_xml.bin,81817c8d4e326b21744d91d5287373bcfd283ebbbe61a883f8a6f90f8a5738fe,c7eb2f2b54ff488185e20f4b768e254e7dca6c4e3a3f3c43b6ddf076bb7ea3e4,different,copied,81817c8d4e326b21744d91d5287373bcfd283ebbbe61a883f8a6f90f8a5738fe
HabboCatalogCom,club_extend_confirmation,HabboCatalogCom_club_extend_confirmation,class_255,924_class_255.bin,C:\habbo\client\habbo-client-ngh\binaryData\924_class_255.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_extend_confirmation.bin,b0a30851b99d23fa65f5e231c0d24c6cc883706c63e6d05d59c2ba9fa4b394b7,829e2b8cee3501fd232bdfec7de77619c3490f19b169dcd48c475f048c220189,different,copied,b0a30851b99d23fa65f5e231c0d24c6cc883706c63e6d05d59c2ba9fa4b394b7
HabboCatalogCom,club_buy_confirmation,HabboCatalogCom_club_buy_confirmation,class_279,1401_class_279.bin,C:\habbo\client\habbo-client-ngh\binaryData\1401_class_279.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_buy_confirmation.bin,c053c341ef649049156895bed2f5be64cfc6c921407d7926436b7918867d7bca,43154f877e8b37553e10f77db276df045a1ec80e6c0bd931a8afe65d77bbf986,different,copied,c053c341ef649049156895bed2f5be64cfc6c921407d7926436b7918867d7bca
HabboCatalogCom,club_buy_hc_item,HabboCatalogCom_club_buy_hc_item,class_307,967_class_307.bin,C:\habbo\client\habbo-client-ngh\binaryData\967_class_307.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_buy_hc_item.bin,a27cc2f45c66d9e4434c9877550c60220d3f89740c684d63d12700fe060f549b,a27cc2f45c66d9e4434c9877550c60220d3f89740c684d63d12700fe060f549b,identical,identical,a27cc2f45c66d9e4434c9877550c60220d3f89740c684d63d12700fe060f549b
HabboCatalogCom,club_buy_info_item,HabboCatalogCom_club_buy_info_item,class_380,1876_class_380.bin,C:\habbo\client\habbo-client-ngh\binaryData\1876_class_380.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_buy_info_item.bin,0d3c7a75b0f99c28e4bcdcd6426804f7d7f67ac061b725d139c7d2fffd18c8f6,0d3c7a75b0f99c28e4bcdcd6426804f7d7f67ac061b725d139c7d2fffd18c8f6,identical,identical,0d3c7a75b0f99c28e4bcdcd6426804f7d7f67ac061b725d139c7d2fffd18c8f6
HabboCatalogCom,club_buy_vip_item,HabboCatalogCom_club_buy_vip_item,class_373,1638_class_373.bin,C:\habbo\client\habbo-client-ngh\binaryData\1638_class_373.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_buy_vip_item.bin,58bcabbb577feae2421c2477c9539e153da75a7e13a4122845781ceaad3c749f,58bcabbb577feae2421c2477c9539e153da75a7e13a4122845781ceaad3c749f,identical,identical,58bcabbb577feae2421c2477c9539e153da75a7e13a4122845781ceaad3c749f
HabboCatalogCom,club_buy_vip_upgrade_item,HabboCatalogCom_club_buy_vip_upgrade_item,class_383,1207_class_383.bin,C:\habbo\client\habbo-client-ngh\binaryData\1207_class_383.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_buy_vip_upgrade_item.bin,05be3e15e7eb5a69f843b6c2ef6c5d881987c5f5ce9fc955d860450988768f15,05be3e15e7eb5a69f843b6c2ef6c5d881987c5f5ce9fc955d860450988768f15,identical,identical,05be3e15e7eb5a69f843b6c2ef6c5d881987c5f5ce9fc955d860450988768f15
HabboCatalogCom,club_gift_confirmation,HabboCatalogCom_club_gift_confirmation,class_252,2018_class_252.bin,C:\habbo\client\habbo-client-ngh\binaryData\2018_class_252.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_gift_confirmation.bin,f4c5c9e540e275cbd9b7c9f91880e9d846074c09d57e1f761aab8ba557bdf640,96eb5e24b7aebf843147273dbeee6fd70d3b2aca55db7e898e95553592fbfefc,different,copied,f4c5c9e540e275cbd9b7c9f91880e9d846074c09d57e1f761aab8ba557bdf640
HabboCatalogCom,club_gift_list_item,HabboCatalogCom_club_gift_list_item,class_356,569_class_356.bin,C:\habbo\client\habbo-client-ngh\binaryData\569_class_356.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_gift_list_item.bin,5ea430bedb1aef93c4822131e20e0d65d9380ff2b676a5d13125f8582678650a,5ea430bedb1aef93c4822131e20e0d65d9380ff2b676a5d13125f8582678650a,identical,identical,5ea430bedb1aef93c4822131e20e0d65d9380ff2b676a5d13125f8582678650a
HabboCatalogCom,club_gift_preview,HabboCatalogCom_club_gift_preview,class_306,2418_class_306.bin,C:\habbo\client\habbo-client-ngh\binaryData\2418_class_306.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_club_gift_preview.bin,fe58783c2897f5a50d7d636481a20eb1128356845a6ecfa11f0694726eb4da45,fe58783c2897f5a50d7d636481a20eb1128356845a6ecfa11f0694726eb4da45,identical,identical,fe58783c2897f5a50d7d636481a20eb1128356845a6ecfa11f0694726eb4da45
HabboCatalogCom,vip_buy_item,HabboCatalogCom_vip_buy_item,class_282,475_class_282.bin,C:\habbo\client\habbo-client-ngh\binaryData\475_class_282.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_vip_buy_item.bin,0c84faac6ddba6a71ae79a7c70a6ed1b9c7c535d933a7827e1fab66eb3aa5199,df65e04f7a16c20eca51fa8e0f38c8b22b1eab340fd2bcdf3acdeec104c008af,different,copied,0c84faac6ddba6a71ae79a7c70a6ed1b9c7c535d933a7827e1fab66eb3aa5199
HabboCatalogCom,vip_benefits,HabboCatalogCom_vip_benefits,class_327,2442_class_327.bin,C:\habbo\client\habbo-client-ngh\binaryData\2442_class_327.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboCatalogCom_vip_benefits.bin,4b87234980e2fc8759d2e6f82647390d69a1a1f27b30e582aa239bf830ac17e7,abbd60d010733ae3b1d498a56e4582358616f651ce221027a41dedc823c7e7fe,different,copied,4b87234980e2fc8759d2e6f82647390d69a1a1f27b30e582aa239bf830ac17e7
